video_id,word,gloss,source
1239.002,Geçmiş olsun,GEÇMİŞ OLSUN,tid_sozluk
1239.001,Geçmiş olsun,GEÇMİŞ OLSUN,tid_sozluk
1239.000,Geçmiş olsun,GEÇMİŞ OLSUN,tid_sozluk
1240.000,Geleneksel,GELENEKSEL,tid_sozluk
1241.000,Genel,GENEL,tid_sozluk
1241.001,Genel,GENEL,tid_sozluk
1242.000,Geometri,GEOMETRİ,tid_sozluk
1243.000,Gündüz,GÜNDÜZ,tid_sozluk
1330.000,Gelin,GELİN,tid_sozluk
1330.001,Gelin,GELİN,tid_sozluk
1330.002,Gelin,GELİN,tid_sozluk
1331.000,Güreş,GÜREŞ,tid_sozluk
1433.000,Geniş,GENİŞ,tid_sozluk
1434.000,Gezdirmek,GEZDİRMEK,tid_sozluk
1434.001,Gezdirmek,GEZDİRMEK,tid_sozluk
1435.000,Gitar,GİTAR,tid_sozluk
1436.000,Gönül,GÖNÜL,tid_sozluk
1437.000,Gülümsemek,GÜLÜMSEMEK,tid_sozluk
1552.001,Garanti,GARANTİ,tid_sozluk
1552.000,Garanti,GARANTİ,tid_sozluk
1553.000,Geçmiş,GEÇMİŞ,tid_sozluk
1553.001,Geçmiş,GEÇMİŞ,tid_sozluk
1553.002,Geçmiş,GEÇMİŞ,tid_sozluk
1554.002,Gelecek,GELECEK,tid_sozluk
1554.001,Gelecek,GELECEK,tid_sozluk
1554.000,Gelecek,GELECEK,tid_sozluk
1555.000,Gelenek,GELENEK,tid_sozluk
1556.001,Gol,GOL,tid_sozluk
1556.000,Gol,GOL,tid_sozluk
1557.000,Göçmen,GÖÇMEN,tid_sozluk
1557.001,Göçmen,GÖÇMEN,tid_sozluk
1558.002,"Göğüs, Meme",GÖĞÜS,tid_sozluk
1558.002,"Göğüs, Meme",MEME,tid_sozluk
1558.002,"Göğüs, Meme",GÖĞÜS,tid_sozluk
1558.002,"Göğüs, Meme",MEME,tid_sozluk
1558.000,"Göğüs, Meme",GÖĞÜS,tid_sozluk
1558.000,"Göğüs, Meme",MEME,tid_sozluk
1558.000,"Göğüs, Meme",GÖĞÜS,tid_sozluk
1558.000,"Göğüs, Meme",MEME,tid_sozluk
1558.001,"Göğüs, Meme",GÖĞÜS,tid_sozluk
1558.001,"Göğüs, Meme",MEME,tid_sozluk
1558.001,"Göğüs, Meme",GÖĞÜS,tid_sozluk
1558.001,"Göğüs, Meme",MEME,tid_sozluk
1559.000,Görsel,GÖRSEL,tid_sozluk
1560.000,Gül,GÜL,tid_sozluk
1561.000,Güle güle,GÜLE GÜLE,tid_sozluk
1753.001,Galiba,GALİBA,tid_sozluk
1753.000,Galiba,GALİBA,tid_sozluk
1754.000,Gasp etmek,GASP ETMEK,tid_sozluk
1754.001,Gasp etmek,GASP ETMEK,tid_sozluk
1755.000,Gemi,GEMİ,tid_sozluk
1756.001,Gerekmek,GEREKMEK,tid_sozluk
1756.002,Gerekmek,GEREKMEK,tid_sozluk
1756.000,Gerekmek,GEREKMEK,tid_sozluk
1757.000,Geveze,GEVEZE,tid_sozluk
1757.001,Geveze,GEVEZE,tid_sozluk
1758.001,Giysi,GİYSİ,tid_sozluk
1758.000,Giysi,GİYSİ,tid_sozluk
1760.000,Görüntülü (görüşme),GÖRÜNTÜLÜ (GÖRÜŞME),tid_sozluk
1761.000,Gururlanmak,GURURLANMAK,tid_sozluk
1761.001,Gururlanmak,GURURLANMAK,tid_sozluk
1762.000,Güldürmek,GÜLDÜRMEK,tid_sozluk
1762.001,Güldürmek,GÜLDÜRMEK,tid_sozluk
1762.002,Güldürmek,GÜLDÜRMEK,tid_sozluk
1763.001,Gümüş,GÜMÜŞ,tid_sozluk
1763.000,Gümüş,GÜMÜŞ,tid_sozluk
1990.000,Gavur,GAVUR,tid_sozluk
1991.001,Gidiş dönüş,GİDİŞ DÖNÜŞ,tid_sozluk
1991.002,Gidiş dönüş,GİDİŞ DÖNÜŞ,tid_sozluk
1991.000,Gidiş dönüş,GİDİŞ DÖNÜŞ,tid_sozluk
1992.000,Gram,GRAM,tid_sozluk
1993.000,Günlük,GÜNLÜK,tid_sozluk
1994.000,Güven,GÜVEN,tid_sozluk
0024.000,Hepsi,HEPSİ,tid_sozluk
0024.002,Hepsi,HEPSİ,tid_sozluk
0024.001,Hepsi,HEPSİ,tid_sozluk
0029.002,Hiç,HİÇ,tid_sozluk
0029.000,Hiç,HİÇ,tid_sozluk
0029.001,Hiç,HİÇ,tid_sozluk
0054.000,Hasta,HASTA,tid_sozluk
0054.002,Hasta,HASTA,tid_sozluk
0054.001,Hasta,HASTA,tid_sozluk
0067.000,Hep,HEP,tid_sozluk
0085.000,Herkes,HERKES,tid_sozluk
0133.000,Hemen,HEMEN,tid_sozluk
0133.002,Hemen,HEMEN,tid_sozluk
0133.001,Hemen,HEMEN,tid_sozluk
0139.000,Hayır,HAYIR,tid_sozluk
0158.000,Haber,HABER,tid_sozluk
0158.002,Haber,HABER,tid_sozluk
0158.001,Haber,HABER,tid_sozluk
0198.000,Hatırlamak,HATIRLAMAK,tid_sozluk
0215.000,Hem,HEM,tid_sozluk
0265.000,Hayat,HAYAT,tid_sozluk
0265.001,Hayat,HAYAT,tid_sozluk
0277.000,Hafta,HAFTA,tid_sozluk
0290.000,Hata,HATA,tid_sozluk
0290.001,Hata,HATA,tid_sozluk
0294.000,Hızlı,HIZLI,tid_sozluk
0294.002,Hızlı,HIZLI,tid_sozluk
0294.001,Hızlı,HIZLI,tid_sozluk
0295.002,Hoca,HOCA,tid_sozluk
0295.000,Hoca,HOCA,tid_sozluk
0295.001,Hoca,HOCA,tid_sozluk
0304.001,Hava,HAVA,tid_sozluk
0304.000,Hava,HAVA,tid_sozluk
0318.000,Hastane,HASTANE,tid_sozluk
0325.000,Heyecan,HEYECAN,tid_sozluk
0325.001,Heyecan,HEYECAN,tid_sozluk
0367.000,Hedef,HEDEF,tid_sozluk
0367.002,Hedef,HEDEF,tid_sozluk
0367.001,Hedef,HEDEF,tid_sozluk
0382.000,Hak,HAK,tid_sozluk
0383.000,Hazır,HAZIR,tid_sozluk
0384.000,Hazırlamak,HAZIRLAMAK,tid_sozluk
0392.001,Hayal,HAYAL,tid_sozluk
0392.000,Hayal,HAYAL,tid_sozluk
0415.000,Haydi,HAYDİ,tid_sozluk
0433.000,Hafif,HAFİF,tid_sozluk
0454.000,Hap,HAP,tid_sozluk
0455.001,Hareket,HAREKET,tid_sozluk
0455.002,Hareket,HAREKET,tid_sozluk
0455.000,Hareket,HAREKET,tid_sozluk
0456.000,Hırsız,HIRSIZ,tid_sozluk
0456.002,Hırsız,HIRSIZ,tid_sozluk
0456.001,Hırsız,HIRSIZ,tid_sozluk
0470.000,Hangi,HANGİ,tid_sozluk
0470.002,Hangi,HANGİ,tid_sozluk
0470.001,Hangi,HANGİ,tid_sozluk
0504.000,Her gün,HER GÜN,tid_sozluk
0515.000,Hediye,HEDİYE,tid_sozluk
0543.000,Hapis,HAPİS,tid_sozluk
0544.001,Her,HER,tid_sozluk
0544.002,Her,HER,tid_sozluk
0544.000,Her,HER,tid_sozluk
0551.002,Herşey,HERŞEY,tid_sozluk
0551.001,Herşey,HERŞEY,tid_sozluk
0551.000,Herşey,HERŞEY,tid_sozluk
0578.000,Hayvan,HAYVAN,tid_sozluk
0578.001,Hayvan,HAYVAN,tid_sozluk
0641.002,Hesap,HESAP,tid_sozluk
0641.000,Hesap,HESAP,tid_sozluk
0641.001,Hesap,HESAP,tid_sozluk
0642.000,Hissetmek,HİSSETMEK,tid_sozluk
0662.000,Haklı,HAKLI,tid_sozluk
0702.002,Harika,HARİKA,tid_sozluk
0702.001,Harika,HARİKA,tid_sozluk
0702.000,Harika,HARİKA,tid_sozluk
0703.000,Hatıra,HATIRA,tid_sozluk
0703.001,Hatıra,HATIRA,tid_sozluk
0705.000,Hükümet,HÜKÜMET,tid_sozluk
0755.000,Haram,HARAM,tid_sozluk
0781.001,Hristiyan,HRİSTİYAN,tid_sozluk
0781.000,Hristiyan,HRİSTİYAN,tid_sozluk
0844.001,Hamile,HAMİLE,tid_sozluk
0844.000,Hamile,HAMİLE,tid_sozluk
0845.001,Hamur,HAMUR,tid_sozluk
0845.000,Hamur,HAMUR,tid_sozluk
0885.000,"Hediye vermek, Hediye etmek",HEDİYE VERMEK,tid_sozluk
0885.000,"Hediye vermek, Hediye etmek",HEDİYE ETMEK,tid_sozluk
0886.001,Hesaplamak,HESAPLAMAK,tid_sozluk
0886.000,Hesaplamak,HESAPLAMAK,tid_sozluk
0886.002,Hesaplamak,HESAPLAMAK,tid_sozluk
0887.000,Heves,HEVES,tid_sozluk
0887.001,Heves,HEVES,tid_sozluk
0888.000,Hizmet,HİZMET,tid_sozluk
0888.001,Hizmet,HİZMET,tid_sozluk
0888.002,Hizmet,HİZMET,tid_sozluk
0929.000,Hala,HALA,tid_sozluk
0930.000,Hayırlı olsun,HAYIRLI OLSUN,tid_sozluk
0930.001,Hayırlı olsun,HAYIRLI OLSUN,tid_sozluk
1039.000,Haber vermek,HABER VERMEK,tid_sozluk
1040.000,Hakim,HAKİM,tid_sozluk
1040.001,Hakim,HAKİM,tid_sozluk
1041.001,Hız,HIZ,tid_sozluk
1041.002,Hız,HIZ,tid_sozluk
1041.000,Hız,HIZ,tid_sozluk
1086.000,Halk,HALK,tid_sozluk
1087.000,Heykel,HEYKEL,tid_sozluk
1087.001,Heykel,HEYKEL,tid_sozluk
1159.001,Harcamak,HARCAMAK,tid_sozluk
1159.000,Harcamak,HARCAMAK,tid_sozluk
1160.000,Hayal etmek,HAYAL ETMEK,tid_sozluk
1160.001,Hayal etmek,HAYAL ETMEK,tid_sozluk
1161.001,Hayran,HAYRAN,tid_sozluk
1161.000,Hayran,HAYRAN,tid_sozluk
1162.002,Hazırlık,HAZIRLIK,tid_sozluk
1162.000,Hazırlık,HAZIRLIK,tid_sozluk
1162.001,Hazırlık,HAZIRLIK,tid_sozluk
1332.000,Hava atmak,HAVA ATMAK,tid_sozluk
1332.001,Hava atmak,HAVA ATMAK,tid_sozluk
1333.000,Hesap makinesi,HESAP MAKİNESİ,tid_sozluk
1333.001,Hesap makinesi,HESAP MAKİNESİ,tid_sozluk
1334.001,Hile,HİLE,tid_sozluk
1334.002,Hile,HİLE,tid_sozluk
1334.000,Hile,HİLE,tid_sozluk
1335.000,His,HİS,tid_sozluk
1336.000,Hoparlör,HOPARLÖR,tid_sozluk
1337.000,Hoş,HOŞ,tid_sozluk
1438.000,Haziran,HAZİRAN,tid_sozluk
1438.002,Haziran,HAZİRAN,tid_sozluk
1438.001,Haziran,HAZİRAN,tid_sozluk
1439.000,Heveslenmek,HEVESLENMEK,tid_sozluk
1562.000,Hacı,HACI,tid_sozluk
1563.000,Hamburger,HAMBURGER,tid_sozluk
1564.000,Havalı,HAVALI,tid_sozluk
1564.002,Havalı,HAVALI,tid_sozluk
1564.001,Havalı,HAVALI,tid_sozluk
1565.000,Hemşire,HEMŞİRE,tid_sozluk
1565.001,Hemşire,HEMŞİRE,tid_sozluk
1566.000,Hentbol,HENTBOL,tid_sozluk
1567.000,Hey,HEY,tid_sozluk
1567.001,Hey,HEY,tid_sozluk
1568.000,Hobi,HOBİ,tid_sozluk
1569.000,Hurma,HURMA,tid_sozluk
1764.000,Haberleşmek,HABERLEŞMEK,tid_sozluk
1765.001,Hafıza,HAFIZA,tid_sozluk
1765.000,Hafıza,HAFIZA,tid_sozluk
1766.000,Hamam,HAMAM,tid_sozluk
1767.000,Havuz,HAVUZ,tid_sozluk
1767.001,Havuz,HAVUZ,tid_sozluk
1768.001,Hayran kalmak,HAYRAN KALMAK,tid_sozluk
1768.000,Hayran kalmak,HAYRAN KALMAK,tid_sozluk
1769.000,Helikopter,HELİKOPTER,tid_sozluk
1770.001,Hikaye,HİKAYE,tid_sozluk
1770.000,Hikaye,HİKAYE,tid_sozluk
0505.000,Işık,IŞIK,tid_sozluk
1771.000,Izgara,IZGARA,tid_sozluk
0011.001,"Sağır, İşitme Engelli",SAĞIR,tid_sozluk
0011.001,"Sağır, İşitme Engelli",İŞİTME ENGELLİ,tid_sozluk
0011.001,"Sağır, İşitme Engelli",SAĞIR,tid_sozluk
0011.001,"Sağır, İşitme Engelli",İŞİTME ENGELLİ,tid_sozluk
0011.000,"Sağır, İşitme Engelli",SAĞIR,tid_sozluk
0011.000,"Sağır, İşitme Engelli",İŞİTME ENGELLİ,tid_sozluk
0011.000,"Sağır, İşitme Engelli",SAĞIR,tid_sozluk
0011.000,"Sağır, İşitme Engelli",İŞİTME ENGELLİ,tid_sozluk
0016.000,İşaret,İŞARET,tid_sozluk
0023.000,İçin,İÇİN,tid_sozluk
0028.000,İstemek,İSTEMEK,tid_sozluk
0028.001,İstemek,İSTEMEK,tid_sozluk
0028.002,İstemek,İSTEMEK,tid_sozluk
0033.000,İyi,İYİ,tid_sozluk
0035.001,"Ad, İsim",AD,tid_sozluk
0035.001,"Ad, İsim",İSİM,tid_sozluk
0035.001,"Ad, İsim",AD,tid_sozluk
0035.001,"Ad, İsim",İSİM,tid_sozluk
0035.000,"Ad, İsim",AD,tid_sozluk
0035.000,"Ad, İsim",İSİM,tid_sozluk
0035.000,"Ad, İsim",AD,tid_sozluk
0035.000,"Ad, İsim",İSİM,tid_sozluk
0037.001,İş,İŞ,tid_sozluk
0037.000,İş,İŞ,tid_sozluk
0059.001,"İzlemek, Seyretmek",İZLEMEK,tid_sozluk
0059.001,"İzlemek, Seyretmek",SEYRETMEK,tid_sozluk
0059.001,"İzlemek, Seyretmek",İZLEMEK,tid_sozluk
0059.001,"İzlemek, Seyretmek",SEYRETMEK,tid_sozluk
0059.000,"İzlemek, Seyretmek",İZLEMEK,tid_sozluk
0059.000,"İzlemek, Seyretmek",SEYRETMEK,tid_sozluk
0059.000,"İzlemek, Seyretmek",İZLEMEK,tid_sozluk
0059.000,"İzlemek, Seyretmek",SEYRETMEK,tid_sozluk
0099.000,İnsan,İNSAN,tid_sozluk
0104.000,İlk,İLK,tid_sozluk
0122.000,İki,İKİ,tid_sozluk
0141.001,İmkansız,İMKANSIZ,tid_sozluk
0141.000,İmkansız,İMKANSIZ,tid_sozluk
0145.000,İletişim,İLETİŞİM,tid_sozluk
0177.002,İnşallah,İNŞALLAH,tid_sozluk
0177.000,İnşallah,İNŞALLAH,tid_sozluk
0177.001,İnşallah,İNŞALLAH,tid_sozluk
0212.002,İkinci,İKİNCİ,tid_sozluk
0212.001,İkinci,İKİNCİ,tid_sozluk
0212.000,İkinci,İKİNCİ,tid_sozluk
0300.000,İnanmak,İNANMAK,tid_sozluk
0337.000,İzin,İZİN,tid_sozluk
0337.001,İzin,İZİN,tid_sozluk
0368.001,İçki,İÇKİ,tid_sozluk
0368.000,İçki,İÇKİ,tid_sozluk
0369.001,İnternet,İNTERNET,tid_sozluk
0369.000,İnternet,İNTERNET,tid_sozluk
0372.000,"İşitmek, Duymak",İŞİTMEK,tid_sozluk
0372.000,"İşitmek, Duymak",DUYMAK,tid_sozluk
0372.000,"İşitmek, Duymak",İŞİTMEK,tid_sozluk
0372.000,"İşitmek, Duymak",DUYMAK,tid_sozluk
0393.001,İdare,İDARE,tid_sozluk
0393.000,İdare,İDARE,tid_sozluk
0404.000,İşte,İŞTE,tid_sozluk
0416.000,İndirim,İNDİRİM,tid_sozluk
0416.001,İndirim,İNDİRİM,tid_sozluk
0434.000,İçmek,İÇMEK,tid_sozluk
0441.001,İlgilenmek,İLGİLENMEK,tid_sozluk
0441.000,İlgilenmek,İLGİLENMEK,tid_sozluk
0506.000,İleri,İLERİ,tid_sozluk
0516.000,İnmek,İNMEK,tid_sozluk
0516.001,İnmek,İNMEK,tid_sozluk
0545.000,İfade,İFADE,tid_sozluk
0559.001,İslam,İSLAM,tid_sozluk
0559.000,İslam,İSLAM,tid_sozluk
0579.002,İğne,İĞNE,tid_sozluk
0579.001,İğne,İĞNE,tid_sozluk
0579.000,İğne,İĞNE,tid_sozluk
0593.000,İlginç,İLGİNÇ,tid_sozluk
0643.000,İlçe,İLÇE,tid_sozluk
0706.002,İntikam,İNTİKAM,tid_sozluk
0706.000,İntikam,İNTİKAM,tid_sozluk
0706.001,İntikam,İNTİKAM,tid_sozluk
0707.001,İptal etmek,İPTAL ETMEK,tid_sozluk
0707.002,İptal etmek,İPTAL ETMEK,tid_sozluk
0707.000,İptal etmek,İPTAL ETMEK,tid_sozluk
0756.000,İmza,İMZA,tid_sozluk
0756.001,İmza,İMZA,tid_sozluk
0847.001,İhtiyaç,İHTİYAÇ,tid_sozluk
0847.000,İhtiyaç,İHTİYAÇ,tid_sozluk
0848.000,İletmek,İLETMEK,tid_sozluk
0849.001,İstifa,İSTİFA,tid_sozluk
0849.000,İstifa,İSTİFA,tid_sozluk
0870.000,İşaretleşmek,İŞARETLEŞMEK,tid_sozluk
0889.001,İlaç,İLAÇ,tid_sozluk
0889.000,İlaç,İLAÇ,tid_sozluk
0931.000,İcat,İCAT,tid_sozluk
0932.000,İlkokul,İLKOKUL,tid_sozluk
0933.001,İnek,İNEK,tid_sozluk
0933.000,İnek,İNEK,tid_sozluk
0934.000,İnşaat,İNŞAAT,tid_sozluk
0934.001,İnşaat,İNŞAAT,tid_sozluk
0986.000,İnce,İNCE,tid_sozluk
0986.002,İnce,İNCE,tid_sozluk
0986.001,İnce,İNCE,tid_sozluk
1045.000,İcra,İCRA,tid_sozluk
1071.001,"Arzu, İstek",ARZU,tid_sozluk
1071.001,"Arzu, İstek",İSTEK,tid_sozluk
1071.001,"Arzu, İstek",ARZU,tid_sozluk
1071.001,"Arzu, İstek",İSTEK,tid_sozluk
1071.000,"Arzu, İstek",ARZU,tid_sozluk
1071.000,"Arzu, İstek",İSTEK,tid_sozluk
1071.000,"Arzu, İstek",ARZU,tid_sozluk
1071.000,"Arzu, İstek",İSTEK,tid_sozluk
1088.000,İp,İP,tid_sozluk
1163.001,İçli köfte,İÇLİ KÖFTE,tid_sozluk
1163.002,İçli köfte,İÇLİ KÖFTE,tid_sozluk
1163.000,İçli köfte,İÇLİ KÖFTE,tid_sozluk
1164.000,İhtiyar,İHTİYAR,tid_sozluk
1165.000,İyileşmek,İYİLEŞMEK,tid_sozluk
1244.000,İdman,İDMAN,tid_sozluk
1245.000,İkisi,İKİSİ,tid_sozluk
1338.000,İlerlemek,İLERLEMEK,tid_sozluk
1338.001,İlerlemek,İLERLEMEK,tid_sozluk
1338.002,İlerlemek,İLERLEMEK,tid_sozluk
1440.000,İğrenç,İĞRENÇ,tid_sozluk
1440.001,İğrenç,İĞRENÇ,tid_sozluk
1441.001,İkna etmek,İKNA ETMEK,tid_sozluk
1441.000,İkna etmek,İKNA ETMEK,tid_sozluk
1441.002,İkna etmek,İKNA ETMEK,tid_sozluk
1442.000,İlk defa,İLK DEFA,tid_sozluk
1443.000,İstifa etmek,İSTİFA ETMEK,tid_sozluk
1443.001,İstifa etmek,İSTİFA ETMEK,tid_sozluk
1444.000,İtmek,İTMEK,tid_sozluk
1506.001,"Alkol, İçki",ALKOL,tid_sozluk
1506.001,"Alkol, İçki",İÇKİ,tid_sozluk
1506.001,"Alkol, İçki",ALKOL,tid_sozluk
1506.001,"Alkol, İçki",İÇKİ,tid_sozluk
1506.000,"Alkol, İçki",ALKOL,tid_sozluk
1506.000,"Alkol, İçki",İÇKİ,tid_sozluk
1506.000,"Alkol, İçki",ALKOL,tid_sozluk
1506.000,"Alkol, İçki",İÇKİ,tid_sozluk
1570.000,İç,İÇ,tid_sozluk
1571.000,İçirmek,İÇİRMEK,tid_sozluk
1572.000,İdare etmek,İDARE ETMEK,tid_sozluk
1573.001,İlgi,İLGİ,tid_sozluk
1573.000,İlgi,İLGİ,tid_sozluk
1575.000,İlköğretim,İLKÖĞRETİM,tid_sozluk
1576.000,İmzalamak,İMZALAMAK,tid_sozluk
1577.000,İngilizce,İNGİLİZCE,tid_sozluk
1578.001,İnşa,İNŞA,tid_sozluk
1578.000,İnşa,İNŞA,tid_sozluk
1579.000,İşçi,İŞÇİ,tid_sozluk
1579.001,İşçi,İŞÇİ,tid_sozluk
1580.000,İz,İZ,tid_sozluk
1642.000,İftira atmak,İFTİRA ATMAK,tid_sozluk
1645.000,"Şehir, İl",ŞEHİR,tid_sozluk
1645.000,"Şehir, İl",İL,tid_sozluk
1645.000,"Şehir, İl",ŞEHİR,tid_sozluk
1645.000,"Şehir, İl",İL,tid_sozluk
1645.001,"Şehir, İl",ŞEHİR,tid_sozluk
1645.001,"Şehir, İl",İL,tid_sozluk
1645.001,"Şehir, İl",ŞEHİR,tid_sozluk
1645.001,"Şehir, İl",İL,tid_sozluk
1681.000,İkibin,İKİBİN,tid_sozluk
1772.001,İçki içmek,İÇKİ İÇMEK,tid_sozluk
1772.000,İçki içmek,İÇKİ İÇMEK,tid_sozluk
1773.000,İfade etmek,İFADE ETMEK,tid_sozluk
1774.000,İflas etmek,İFLAS ETMEK,tid_sozluk
1774.001,İflas etmek,İFLAS ETMEK,tid_sozluk
1775.000,İktidar,İKTİDAR,tid_sozluk
1776.000,İl,İL,tid_sozluk
1776.001,İl,İL,tid_sozluk
1777.001,İlgisiz,İLGİSİZ,tid_sozluk
1777.000,İlgisiz,İLGİSİZ,tid_sozluk
1778.000,İman,İMAN,tid_sozluk
1779.002,İndirmek,İNDİRMEK,tid_sozluk
1779.000,İndirmek,İNDİRMEK,tid_sozluk
1779.001,İndirmek,İNDİRMEK,tid_sozluk
1781.000,İstiklal marşı,İSTİKLAL MARŞI,tid_sozluk
1782.000,İsyan etme,İSYAN ETME,tid_sozluk
1783.000,İşsiz,İŞSİZ,tid_sozluk
1784.000,İtibaren,İTİBAREN,tid_sozluk
1784.001,İtibaren,İTİBAREN,tid_sozluk
1785.000,İzin vermek,İZİN VERMEK,tid_sozluk
1785.001,İzin vermek,İZİN VERMEK,tid_sozluk
1909.000,İki yüz,İKİ YÜZ,tid_sozluk
1246.000,Jandarma,JANDARMA,tid_sozluk
1246.001,Jandarma,JANDARMA,tid_sozluk
1581.000,Japon,JAPON,tid_sozluk
1786.000,Judo,JUDO,tid_sozluk
0019.000,Konuşmak,KONUŞMAK,tid_sozluk
0019.001,Konuşmak,KONUŞMAK,tid_sozluk
0039.001,Kişi,KİŞİ,tid_sozluk
0039.000,Kişi,KİŞİ,tid_sozluk
0049.000,Kafa,KAFA,tid_sozluk
0056.000,Koymak,KOYMAK,tid_sozluk
0058.000,Kendi,KENDİ,tid_sozluk
0061.000,Kitap,KİTAP,tid_sozluk
0061.001,Kitap,KİTAP,tid_sozluk
0063.000,Kız,KIZ,tid_sozluk
0106.000,Kağıt,KAĞIT,tid_sozluk
0106.001,Kağıt,KAĞIT,tid_sozluk
0110.002,Kalmak,KALMAK,tid_sozluk
0110.001,Kalmak,KALMAK,tid_sozluk
0110.000,Kalmak,KALMAK,tid_sozluk
0124.000,Kardeş,KARDEŞ,tid_sozluk
0135.001,Kadar,KADAR,tid_sozluk
0135.000,Kadar,KADAR,tid_sozluk
0136.002,Kazanmak,KAZANMAK,tid_sozluk
0136.001,Kazanmak,KAZANMAK,tid_sozluk
0136.000,Kazanmak,KAZANMAK,tid_sozluk
0142.000,Küçük,KÜÇÜK,tid_sozluk
0142.001,Küçük,KÜÇÜK,tid_sozluk
0150.000,Kolay,KOLAY,tid_sozluk
0151.000,Kurtarmak,KURTARMAK,tid_sozluk
0170.001,Kesmek,KESMEK,tid_sozluk
0170.000,Kesmek,KESMEK,tid_sozluk
0170.002,Kesmek,KESMEK,tid_sozluk
0173.001,Kısa,KISA,tid_sozluk
0173.000,Kısa,KISA,tid_sozluk
0180.001,Kamera,KAMERA,tid_sozluk
0180.000,Kamera,KAMERA,tid_sozluk
0199.000,Kalp,KALP,tid_sozluk
0199.002,Kalp,KALP,tid_sozluk
0199.001,Kalp,KALP,tid_sozluk
0226.000,Korkmak,KORKMAK,tid_sozluk
0236.000,Kaç,KAÇ,tid_sozluk
0241.000,Kapatmak,KAPATMAK,tid_sozluk
0241.002,Kapatmak,KAPATMAK,tid_sozluk
0241.001,Kapatmak,KAPATMAK,tid_sozluk
0242.000,Kol,KOL,tid_sozluk
0247.001,Kim,KİM,tid_sozluk
0247.000,Kim,KİM,tid_sozluk
0279.002,Köy,KÖY,tid_sozluk
0279.001,Köy,KÖY,tid_sozluk
0279.000,Köy,KÖY,tid_sozluk
0280.000,Kültür,KÜLTÜR,tid_sozluk
0286.000,Kulak,KULAK,tid_sozluk
0291.001,Kalabalık,KALABALIK,tid_sozluk
0291.000,Kalabalık,KALABALIK,tid_sozluk
0296.000,Köprü,KÖPRÜ,tid_sozluk
0307.000,Kaybetmek,KAYBETMEK,tid_sozluk
0307.001,Kaybetmek,KAYBETMEK,tid_sozluk
0308.000,Konu,KONU,tid_sozluk
0309.000,Kumanda,KUMANDA,tid_sozluk
0319.000,Kötü,KÖTÜ,tid_sozluk
0326.000,Kabul,KABUL,tid_sozluk
0327.000,Kredi çekmek,KREDİ ÇEKMEK,tid_sozluk
0338.000,Kaçmak,KAÇMAK,tid_sozluk
0352.001,"Gülmek, Kahkaha atmak",GÜLMEK,tid_sozluk
0352.001,"Gülmek, Kahkaha atmak",KAHKAHA ATMAK,tid_sozluk
0352.001,"Gülmek, Kahkaha atmak",GÜLMEK,tid_sozluk
0352.001,"Gülmek, Kahkaha atmak",KAHKAHA ATMAK,tid_sozluk
0352.000,"Gülmek, Kahkaha atmak",GÜLMEK,tid_sozluk
0352.000,"Gülmek, Kahkaha atmak",KAHKAHA ATMAK,tid_sozluk
0352.000,"Gülmek, Kahkaha atmak",GÜLMEK,tid_sozluk
0352.000,"Gülmek, Kahkaha atmak",KAHKAHA ATMAK,tid_sozluk
0352.002,"Gülmek, Kahkaha atmak",GÜLMEK,tid_sozluk
0352.002,"Gülmek, Kahkaha atmak",KAHKAHA ATMAK,tid_sozluk
0352.002,"Gülmek, Kahkaha atmak",GÜLMEK,tid_sozluk
0352.002,"Gülmek, Kahkaha atmak",KAHKAHA ATMAK,tid_sozluk
0353.001,Kalkmak,KALKMAK,tid_sozluk
0353.000,Kalkmak,KALKMAK,tid_sozluk
0353.002,Kalkmak,KALKMAK,tid_sozluk
0363.000,Kapı,KAPI,tid_sozluk
0364.000,Kavga,KAVGA,tid_sozluk
0364.001,Kavga,KAVGA,tid_sozluk
0373.000,Karar,KARAR,tid_sozluk
0374.000,Kısmet,KISMET,tid_sozluk
0374.001,Kısmet,KISMET,tid_sozluk
0380.000,Koşmak,KOŞMAK,tid_sozluk
0380.001,Koşmak,KOŞMAK,tid_sozluk
0399.000,Korumak,KORUMAK,tid_sozluk
0399.001,Korumak,KORUMAK,tid_sozluk
0428.001,Kanun,KANUN,tid_sozluk
0428.000,Kanun,KANUN,tid_sozluk
0435.000,Kılıç,KILIÇ,tid_sozluk
0435.001,Kılıç,KILIÇ,tid_sozluk
0436.000,Kurtulmak,KURTULMAK,tid_sozluk
0457.001,Koku,KOKU,tid_sozluk
0457.000,Koku,KOKU,tid_sozluk
0457.002,Koku,KOKU,tid_sozluk
0458.000,Kontrol,KONTROL,tid_sozluk
0458.001,Kontrol,KONTROL,tid_sozluk
0462.000,Karışık,KARIŞIK,tid_sozluk
0462.001,Karışık,KARIŞIK,tid_sozluk
0463.000,Karışmak,KARIŞMAK,tid_sozluk
0463.001,Karışmak,KARIŞMAK,tid_sozluk
0464.001,Kart,KART,tid_sozluk
0464.000,Kart,KART,tid_sozluk
0464.002,Kart,KART,tid_sozluk
0465.001,Komik,KOMİK,tid_sozluk
0465.000,Komik,KOMİK,tid_sozluk
0471.000,Kaza,KAZA,tid_sozluk
0471.001,Kaza,KAZA,tid_sozluk
0479.000,Kan,KAN,tid_sozluk
0487.000,Konvoy,KONVOY,tid_sozluk
